Voltage,Current
0.009999999999999995, 0.000002153911066091443
0.020000000000000004, 0.0000029940617510177658
0.03, 0.000005256325767193676
0.039999999999999994, 0.000011177763939422546
0.04999999999999999, 0.000015749904155353057
0.059999999999999984, 0.000019845518545172466
0.06999999999999999, 0.00002369118560837559
0.07999999999999996, 0.000028649235149262204
0.08999999999999997, 0.00003441749005537995
0.09999999999999998, 0.00003943245517405063
0.10999999999999996, 0.000045697129713901105
0.11999999999999997, 0.000052550417548419604
0.12999999999999998, 0.000059170854141815406
0.13999999999999999, 0.00006799443203118908
0.15, 0.00007663789181160786
0.15999999999999998, 0.00008583736771471283
0.17, 0.0000965784974707425
0.18, 0.00010699510260696851
0.19000000000000003, 0.00012264941048328707
0.20000000000000004, 0.00013916643912455118
0.21000000000000005, 0.000155562783248331
0.22000000000000006, 0.00017707224815766067
0.23, 0.0002017074338299423
0.24000000000000007, 0.00022824670802143232
0.2500000000000001, 0.00025970401826118795
0.26, 0.0002971651009290804
0.27, 0.0003382025629056893
0.28, 0.0003849640843783283
0.29000000000000015, 0.0004379897072763945
0.30000000000000016, 0.000501695655153741
0.31000000000000016, 0.000579509109089525
0.3200000000000002, 0.0006716675649155612
0.33000000000000007, 0.0007781231812306927
0.3400000000000001, 0.0008907354845307465
0.3500000000000002, 0.0010289351582261643
0.3600000000000001, 0.0012030552557678572
0.3700000000000001, 0.0013915186224603257
0.3800000000000001, 0.0016008109122556645
0.3900000000000001, 0.0018298118827224086
0.40000000000000013, 0.0020984323079039297
0.41000000000000014, 0.0024679537169151468
0.42000000000000015, 0.002900064236628982
0.43000000000000016, 0.0033852112611234826
0.44000000000000017, 0.0039533887191327
0.4500000000000002, 0.004692396191817987
0.4600000000000002, 0.005548465198897867
0.4700000000000003, 0.006522716750738048
0.4800000000000003, 0.007622968310556683
0.4900000000000003, 0.008767960675446941
0.5000000000000002, 0.01033756528478481
0.5100000000000002, 0.012507375062603252
0.5200000000000001, 0.015179806125970339
0.5300000000000001, 0.01813275677801834
0.5400000000000003, 0.021428351035381894
0.5500000000000003, 0.025679723121434368
0.5600000000000003, 0.03133851063351738
0.5700000000000003, 0.03825957596324866
0.5800000000000003, 0.046719493580602525
0.5900000000000003, 0.05799447048077281
0.6000000000000003, 0.0723781299363646
0.6100000000000003, 0.0916900082245534
0.6200000000000003, 0.11362157052760558
0.6300000000000003, 0.1366445377164504
0.6400000000000002, 0.1654676141744806
0.6500000000000004, 0.19800272488970772
0.6600000000000004, 0.23282220175815782
0.6700000000000004, 0.2708602428728315
0.6800000000000004, 0.3116321964185311
0.6900000000000003, 0.358472587999768
0.7000000000000004, 0.4074445631089664
0.7100000000000003, 0.4584998461312635
0.7200000000000003, 0.5156133993012979
0.7300000000000003, 0.5759152978602845
0.7400000000000004, 0.6328273028175581
0.7500000000000004, 0.6862716928175355
0.7600000000000005, 0.7514273194498393
0.7700000000000004, 0.8195742173999405
0.7800000000000005, 0.8791678326504546
0.7900000000000003, 0.9332075608248078
