Voltage,Current
8.881784197001252e-16,0.0002706701057
0.0200000000000006,0.0008676760348288
0.0400000000000007,0.0019221896442359
0.0600000000000007,0.002758177446775
0.0800000000000005,0.003536445094298
0.1000000000000007,0.004404618611393
0.1200000000000005,0.0051391180920285
0.1400000000000008,0.0058961971164738
0.1600000000000006,0.0067492613472762
0.1800000000000008,0.0075596300254049
0.2000000000000006,0.0084881589017648
0.2200000000000008,0.0089604619312996
0.2400000000000008,0.0096345632744098
0.2600000000000009,0.010421062090497
0.2800000000000009,0.0113557963993474
0.3000000000000009,0.0127357398380564
0.3200000000000009,0.0138347125354702
0.3400000000000012,0.0147247214949987
0.360000000000001,0.0158817703024731
0.3800000000000008,0.0169390022960597
0.400000000000001,0.0186777860995474
0.4200000000000008,0.0220493161015739
0.440000000000001,0.0229751608646569
0.4600000000000008,0.0261346229209469
0.4800000000000011,0.0301863936818021
0.5000000000000011,0.0282656391882662
0.5200000000000011,0.027760309544815
0.5400000000000011,0.0333455158080177
0.5600000000000012,0.0382799801581907
0.5800000000000012,0.0479080127841455
0.6000000000000014,0.0659983050777163
0.6200000000000012,0.096074080497096
0.640000000000001,0.1526786802445746
0.6600000000000015,0.2592845534731366
0.680000000000001,0.4246616403279789
0.7000000000000015,0.6554404905806741
0.7200000000000011,0.9993444775619807
0.7400000000000015,1.5995967570583791
0.7600000000000011,2.465594003221496
0.7800000000000016,3.568632629637875
0.8000000000000012,5.207422382754225
0.8200000000000016,6.915785034547308
0.8400000000000012,8.99808418713146
0.8600000000000017,11.358083840852796
0.8800000000000012,13.848739615665336
0.9000000000000017,16.66560465521389
0.9200000000000016,19.51995285260189
0.9400000000000012,22.287857232648417
0.9600000000000016,25.259083661127026
0.9800000000000012,27.890919705209505
1.0000000000000009,31.14246952214201
1.0200000000000014,34.09032286907559
1.040000000000001,37.154093000282046
1.0600000000000014,40.3649550316358
1.080000000000001,43.38322121751416
1.1000000000000014,46.52160798766385
1.120000000000001,49.64290747774538
1.1400000000000017,52.95361755888633
1.160000000000001,55.86209530978829
1.180000000000002,58.4687703953885
1.2000000000000015,62.27786144673984
1.220000000000002,66.37713196038622
1.2400000000000015,69.94614950611837
1.260000000000002,72.49484470620423
1.2800000000000016,74.54824238454309
1.300000000000002,77.2278485123846
1.3200000000000016,81.15564380939941
1.340000000000002,84.82379696923965
1.3600000000000017,87.66612137070511
1.380000000000002,91.04892348364608
1.4000000000000017,94.75109285663986
1.420000000000002,98.41458125770116
1.4400000000000015,102.19955029269622
1.4600000000000022,105.10434501046252
1.4800000000000018,107.85305937149744
1.5000000000000022,111.05883510152556
1.5200000000000018,114.36242550697617
1.5400000000000018,117.07565552712512
1.5600000000000014,120.48472183913368
1.5800000000000023,124.46724913027012
1.600000000000002,127.64156885764758
1.620000000000002,131.38620839665953
1.6400000000000017,135.73765298214866
1.6600000000000024,138.12435458272722
1.680000000000002,141.80293702372109
1.7000000000000024,146.57439365552568
1.720000000000002,149.00174015290477
1.7400000000000024,152.26133131437595
1.760000000000002,156.22268429089067
1.7800000000000025,160.9827553442649
1.800000000000002,164.54977490929946
1.8200000000000025,167.8948900744958
1.840000000000002,172.13008511775456
1.8600000000000023,175.93898947084944
1.880000000000002,178.9889984476745
1.900000000000002,181.7008226337209
1.9200000000000017,185.4886787362568
1.9400000000000024,189.76459422631743
1.9600000000000024,192.57573013665268
1.9800000000000024,197.0782672246872
