Voltage,Current
-0.48,0.0119881683880063
-0.47,0.0192852222098043
-0.4599999999999999,0.0161633255189688
-0.4499999999999999,0.0138218735909738
-0.44,0.015564785255913
-0.4299999999999999,0.0199400374876344
-0.4199999999999999,0.0204220925409934
-0.4099999999999999,0.0189736693968622
-0.3999999999999999,0.0186482105267078
-0.3899999999999999,0.0200006219067976
-0.3799999999999999,0.0208972885436882
-0.3699999999999999,0.0194191028929164
-0.36,0.0159142635116182
-0.3499999999999998,0.0157000250934444
-0.3399999999999998,0.0170463133618632
-0.3299999999999998,0.0186721792081758
-0.3199999999999998,0.018783546941286
-0.3099999999999998,0.0180301461759295
-0.2999999999999998,0.0256006616476085
-0.2899999999999998,0.0316858158239785
-0.2799999999999998,0.0304596781999588
-0.2699999999999998,0.0290366797723446
-0.2599999999999998,0.0274602561273535
-0.2499999999999997,0.0257400065516915
-0.2399999999999997,0.0288233295402626
-0.2299999999999997,0.0315346081166794
-0.2199999999999997,0.0291010199035657
-0.2099999999999997,0.0282077015882578
-0.1999999999999997,0.0303976288518708
-0.1899999999999997,0.0309990794658929
-0.1799999999999998,0.0281008876163397
-0.1699999999999997,0.0274317984897525
-0.1599999999999997,0.0302798428639956
-0.1499999999999997,0.0315024302718072
-0.1399999999999996,0.031305458524228
-0.1299999999999996,0.0313590672357921
-0.1199999999999996,0.0313390064559886
-0.1099999999999997,0.0313653198560857
-0.0999999999999996,0.031209438817461
-0.0899999999999996,0.0289970190034836
-0.0799999999999997,0.0268620853243888
-0.0699999999999997,0.0296811885752763
-0.0599999999999997,0.0315488057494857
-0.0499999999999997,0.0315741446038053
-0.0399999999999997,0.030030580995902
-0.0299999999999996,0.02616772566933
-0.0199999999999996,0.0243055110586301
-0.0099999999999996,0.0241504087205779
2.220446049250313e-16,0.0280374158077414
0.0100000000000003,0.0301322346871746
0.0200000000000003,0.0293626679236691
0.0300000000000003,0.0309440908669955
0.0400000000000002,0.0312325397682364
0.0500000000000002,0.0293367092506304
0.0600000000000002,0.0281121974381779
0.0700000000000001,0.0301889453369295
0.0800000000000003,0.0314944144312985
0.09,0.031441492833709
0.1000000000000003,0.0306842340790129
0.1100000000000003,0.0286133853745731
0.1200000000000003,0.029166271524847
0.1300000000000003,0.0299948156004354
0.1400000000000003,0.0268495465523539
0.1500000000000003,0.0268715415985933
0.1600000000000001,0.0305376950875135
0.1700000000000003,0.0311521212814067
0.1800000000000003,0.0293656599975804
0.1900000000000004,0.0281185706414728
0.2000000000000004,0.0290698777371236
0.2100000000000004,0.0308257655545212
0.2200000000000004,0.031410772141708
0.2300000000000002,0.0313352410834237
0.2400000000000004,0.0313290394182033
0.2500000000000004,0.0314331090857358
0.2600000000000004,0.0309417101141544
0.2700000000000004,0.030177929898862
0.2800000000000004,0.0307782949183685
0.2900000000000005,0.0314444621610832
0.3000000000000005,0.0313216204516546
0.3100000000000005,0.0313504088322975
0.3200000000000005,0.0313585355983647
0.3300000000000005,0.0312985960297922
0.3400000000000005,0.0315185158965451
0.3500000000000005,0.0305949313323665
0.3600000000000005,0.0287999547162751
0.3700000000000005,0.03003830588713
0.3800000000000005,0.0315601533483658
0.3900000000000005,0.031294202623501
0.4000000000000006,0.0313459286773269
0.4100000000000006,0.0314005848803251
0.4200000000000006,0.0310745863228714
0.4300000000000006,0.0297673612891955
0.4400000000000006,0.0293167212327514
0.4500000000000006,0.0310797948587104
0.4600000000000006,0.0301467222694373
0.4700000000000006,0.0276548332877979
0.4800000000000006,0.0287394179068716
0.4900000000000006,0.0292216898211155
0.5000000000000007,0.0301406138445745
0.5100000000000005,0.0346514324626987
0.5200000000000005,0.0387885638394465
0.5300000000000005,0.0353900884585467
0.5400000000000007,0.0329299974577033
0.5500000000000005,0.0374890902099327
0.5600000000000007,0.0360663194782784
0.5700000000000005,0.0324202224431715
0.5800000000000007,0.0323246416431306
0.5900000000000003,0.0327583629203154
0.6000000000000008,0.0366610498716291
0.6100000000000005,0.0409830870906517
0.6200000000000008,0.0405450269402543
0.6300000000000006,0.0397197395822281
0.6400000000000008,0.0371236437327127
0.6500000000000006,0.0353359086952398
0.6600000000000006,0.0390163139685668
0.6700000000000006,0.0412676104000144
0.6800000000000008,0.041334956771891
0.6900000000000006,0.0422643269608489
0.7000000000000008,0.041954678738115
0.7100000000000006,0.0424978760010397
0.7200000000000009,0.0404124070319724
0.7300000000000004,0.0358988680039171
0.7400000000000009,0.0364323279904166
0.7500000000000007,0.0376196251429625
0.7600000000000009,0.0398174001052638
0.7700000000000007,0.0469828833666419
0.7800000000000009,0.0477321763620839
0.7900000000000007,0.0467245025809877
0.8000000000000009,0.0513540647515267
0.8100000000000007,0.0566274766676944
0.820000000000001,0.0642526786382742
0.8300000000000007,0.0762678565411381
0.840000000000001,0.0828104215479399
0.8500000000000008,0.0868887001728868
0.860000000000001,0.084578103775927
0.8700000000000008,0.0802856062628674
0.8800000000000008,0.082859019398473
0.8900000000000008,0.0869557759355057
0.900000000000001,0.0963462121939056
0.9100000000000008,0.1103907838697217
0.920000000000001,0.1167632458791079
0.9300000000000008,0.1174470949631647
0.9400000000000012,0.1172066673939458
0.9500000000000006,0.1180546511253766
0.9600000000000012,0.1225680036357115
0.9700000000000008,0.127158117729877
0.9800000000000012,0.1314228654995126
0.9900000000000008,0.1408371525986425
1.0000000000000009,0.1460819957477195
1.010000000000001,0.1449193750930977
1.020000000000001,0.1464099553234827
1.030000000000001,0.1507331644840217
1.040000000000001,0.1549810529859492
1.050000000000001,0.1619206848670416
1.060000000000001,0.1778316824515293
1.070000000000001,0.190312283097974
1.0800000000000007,0.196696726617862
1.090000000000001,0.2024687198899162
1.1000000000000008,0.2034955221059178
1.110000000000001,0.2035269324385318
1.1200000000000012,0.2082648690484028
1.1300000000000006,0.2136560822530633
1.1400000000000008,0.2222737900342331
1.150000000000001,0.2474986558899932
1.1600000000000013,0.2644016247461724
1.170000000000001,0.2679354843984036
1.1800000000000008,0.2771724056653664
1.190000000000001,0.2898318287240631
1.2000000000000013,0.3023820177064742
1.210000000000001,0.3085969912329815
1.2200000000000009,0.3098032510560724
1.230000000000001,0.3198847911032452
1.240000000000001,0.3375774443814858
1.250000000000001,0.3626551864317964
1.260000000000001,0.3895622408077948
1.270000000000001,0.4048194809853154
1.2800000000000014,0.4209100005263373
1.2900000000000011,0.4520839495585171
1.300000000000001,0.4943076676692897
1.3100000000000012,0.5422851006343841
1.3200000000000014,0.5824297229583664
1.3300000000000012,0.6244342744392508
