Name,State,Latitude,Longitude
Dakar,Senegal,14.787784,-16.270318
San_Juan,Puerto_Rico,18.408690,-66.114463
Havana,Cuba,23.102398,-82.361117
Tampico,Mexico,22.218154,-97.938718
