,Utility ID,Name,Plant Code,Nameplate Capacity (MW),Latitude,Longitude
765,61944,Goldman Sachs Renewable Power Group,61995,4.5,33.7331,-118.27722
766,58661,"Sustainable Power Group, LLC",62004,100.0,33.794283,-118.241405
767,61589,RE Mustang Two LLC,62015,50.0,34.1283,-118.206903
768,61589,RE Mustang Two LLC,62015,100.0,34.033056,-118.269722
769,61944,Goldman Sachs Renewable Power Group,62016,4.0,34.0578,-118.229722
770,61944,Goldman Sachs Renewable Power Group,62020,3.4,33.783102,-118.28493
771,61944,Goldman Sachs Renewable Power Group,62028,4.5,34.7306,-118.135
772,61987,Sonoma County Junior College District,62039,1.2,35.017717,-117.339144
773,58871,Citizens Enterprises Corporation,62052,30.0,36.627,-120.879
774,61633,AVS Phase 2 LLC,62056,3.0,35.989722,-120.11
775,60947,Tesla Inc.,62077,1.5,35.983056,-120.110277
776,61674,Greenskies,62114,1.0,35.982778,-120.110277
777,61686,Chaffey Community College District,62150,4.0,32.7792,-114.6344
778,61709,"Desert Harvest, LLC",62177,80.0,34.780278,-118.42444
779,61710,"Maverick Solar, LLC",62178,125.0,33.665,-114.998055
780,61944,Goldman Sachs Renewable Power Group,62242,1.3,38.659722,-121.7294
781,61944,Goldman Sachs Renewable Power Group,62246,2.3,35.323739,-119.91663
782,61944,Goldman Sachs Renewable Power Group,62274,1.5,36.028056,-119.074722
783,61944,Goldman Sachs Renewable Power Group,62275,1.4,33.298889,-116.35083
784,61012,AES Distributed Energy,62286,1.9,33.8816,-116.5527
785,61012,AES Distributed Energy,62287,1.2,34.1358,-118.1267
786,57170,"EDF Renewable Asset Holdings, Inc.",62288,111.2,33.204635,-115.573303
787,61980,Valta Energy,62378,1.6,33.1594,-115.6144
788,61219,Longroad Energy Services LLC,62463,20.0,33.1594,-115.6144
789,61219,Longroad Energy Services LLC,62464,50.0,33.1594,-115.6144
790,61219,Longroad Energy Services LLC,62465,50.0,33.934167,-116.571388
791,60025,Greenbacker Renewable Energy Corporation,62545,1.7,37.789167,-121.601944
792,62067,EnterSolar,62578,2.0,34.9349,-118.4612
793,62028,PFMG Solar Grossmont Helix LLC,62611,1.2,32.663289,-115.658284
794,58661,"Sustainable Power Group, LLC",62649,6.3,32.772225,-115.779311
795,62131,HL Solar LLC,62655,7.6,36.531389,-120.106944
796,62162,"RP Napa Solar 1, LLC",62687,1.0,36.400278,-120.103333
797,62162,"RP Napa Solar 1, LLC",62687,1.0,36.378726,-120.124898
798,62162,"RP Napa Solar 1, LLC",62687,1.0,38.4869,-121.3911
799,62628,County of Santa Clara (CA),62688,3.1,32.752778,-116.044722
800,62628,County of Santa Clara (CA),62689,2.2,34.008709,-117.944864
801,62628,County of Santa Clara (CA),62690,1.7,36.530278,-120.316111
802,62648,"DG 1 Acquisition Co., LLC",62732,1.3,36.425085,-120.343543
803,62701,"Vista Solar, Inc.",62806,2.5,36.181389,-120.030555
804,62772,CA ODEVI LLC,62902,1.5,34.130556,-117.421944
805,61944,Goldman Sachs Renewable Power Group,62987,1.4,34.064722,-117.425833
806,62842,"Lightsource Renewable Energy Asset Management, LLC",62988,13.0,34.086667,-117.565833
807,62856,"Forefront Power, LLC",63021,1.3,34.031667,-117.571944
808,62885,"CalCity Solar 1 , LLC",63054,3.0,34.0325,-117.569166
809,62856,"Forefront Power, LLC",63068,2.2,35.7436,-119.2236
810,62856,"Forefront Power, LLC",63074,2.6,34.855556,-116.866944
811,60059,ZGlobal Inc,63078,3.0,34.855556,-116.866944
812,62988,DG California Solar LLC,63204,2.0,33.839167,-117.220833
813,61944,Goldman Sachs Renewable Power Group,63303,1.2,33.8689,-116.5575
814,62067,EnterSolar,63361,1.0,32.8333,-118.2306
815,62067,EnterSolar,63363,1.0,34.185833,-117.324167
816,63125,Phelan Pinon Hills Community Services District,63376,1.2,35.743889,-119.229444
817,61944,Goldman Sachs Renewable Power Group,63385,3.5,32.573889,-116.917777
818,61620,IOS II LLC,63414,4.0,37.4194,-122.0153
819,17164,Sierra Pacific Industries Inc,63416,8.4,37.750894,-122.481758
820,62856,"Forefront Power, LLC",63418,2.3,36.6842,-119.5522
821,62856,"Forefront Power, LLC",63419,2.0,35.155278,-118.369444
822,62856,"Forefront Power, LLC",63420,1.2,37.9978,-122.0697
823,62856,"Forefront Power, LLC",63421,1.2,37.8583,-120.8917
824,62856,"Forefront Power, LLC",63422,1.6,38.6183,-121.0564
825,63198,RE-VFO LLC,63455,0.5,32.8747,-117.2392
826,63198,RE-VFO LLC,63455,0.5,34.1414,-119.1831
827,63226,CalCom Energy,63486,1.7,38.169444,-121.846944
828,57353,Plumas Sierra Rural Electric Coop,63493,2.5,37.6167,-121.3564
829,60947,Tesla Inc.,63510,1.8,35.0775,-118.218333
830,63226,CalCom Energy,63514,1.4,37.714167,-121.521666
831,61944,Goldman Sachs Renewable Power Group,63516,1.9,35.3,-118.851944
832,61944,Goldman Sachs Renewable Power Group,63527,1.9,35.102778,-118.954444
833,61944,Goldman Sachs Renewable Power Group,63545,30.0,35.411817,-118.96864
834,61944,Goldman Sachs Renewable Power Group,63623,1.7,33.826389,-117.511667
835,62715,Westbound Solar LLC,63630,1.1,38.364722,-121.41278
836,63344,"SunE P11L Holdings, LLC",63651,4.0,38.253056,-121.278888
837,63393,VS Dedeaux LLC,63674,0.9,38.237778,-121.3375
838,63452,Ralph's Grocery Company,63758,1.2,36.9408,-120.1572
839,63675,Soscol Ferry Solar,63761,1.0,33.881667,-118.0175
840,63675,Soscol Ferry Solar,63761,1.0,35.405556,-120.068611
841,63545,"Golden Field Solar III, LLC",63859,192.0,37.825833,-122.296111
842,56476,Ameresco,63928,1.5,38.613508,-121.162879
843,63602,"Titan Solar 1, LLC",63932,70.0,38.6086,-121.1703
844,60584,Onyx Asset Services Group,63986,0.9,37.790833,-121.718055
845,63648,Family Tree Farms,63993,1.0,38.116667,-121.821944
846,63649,Mike Woolf Farming,63994,1.0,33.811182,-118.175645
847,63689,"Wonderful Renewable Energy, LLC.",64055,5.0,34.938261,-118.334492
848,63731,Desert Harvest II LLC,64103,70.0,37.4383,-122.1094
849,63732,"Maverick Solar 4, LLC",64104,100.0,33.143847,-117.236908
850,63689,"Wonderful Renewable Energy, LLC.",64221,5.0,33.909722,-116.5625
851,60025,Greenbacker Renewable Energy Corporation,64264,3.0,38.137488,-121.855342
852,60025,Greenbacker Renewable Energy Corporation,64267,3.0,33.058611,-117.119444
853,63248,Palmetto Power Management LLC,64308,3.0,34.292645,-118.389774
854,63992,"Tranquillity Solar 1, LLC",64376,1.3,32.877222,-117.234722
855,63432,SkyHigh 2 Solar,64391,1.6,33.924167,-116.593333
856,64034,"Los Palos Street Operating, LLC",64418,5.5,38.338868,-121.431342
857,58970,"Ecoplexus, Inc",64517,2.4,34.891389,-118.4325
858,58970,"Ecoplexus, Inc",64518,1.0,35.68771,-117.68137
859,58970,"Ecoplexus, Inc",64519,6.0,32.543333,-117.067778
860,58970,"Ecoplexus, Inc",64521,6.0,39.674,-121.73
861,58970,"Ecoplexus, Inc",64523,1.1,33.661667,-114.651667
862,61944,Goldman Sachs Renewable Power Group,64579,3.0,35.054167,-118.354722
863,62067,EnterSolar,64600,3.0,38.468611,-121.181944
864,62854,"Solar Star California LXXVIII, LLC",64601,1.7,38.365053,-121.381101
865,64229,"SEPV Sierra, LLC",64611,2.3,38.466111,-121.177778
866,59213,Maas Energy Works,64687,1.0,38.365053,-121.381101
867,60950,USPS LA Solar FiT A & B,64836,1.0,38.461944,-121.180278
868,60950,USPS LA Solar FiT A & B,64837,1.0,38.365053,-121.381101
