Name,State,Latitude,Longitude
b08d0b3ddacee080,Australia_LowRes,-10.5,113.25
da2f2cf3fe9c5d4b,Australia_LowRes,-10.5,115.5
073e25a972d1d29d,Australia_LowRes,-10.5,117.75
56460be0c3f14481,Australia_LowRes,-10.5,120.0
200a0028762b4d34,Australia_LowRes,-10.5,122.25
6db93108daffb9fb,Australia_LowRes,-10.5,124.5
dec3ee3d4dd65b83,Australia_LowRes,-10.5,126.75
c19f15722a7c56a9,Australia_LowRes,-10.5,129.0
f8f9b64f5e14aa3c,Australia_LowRes,-10.5,131.25
7f33a761092d3e08,Australia_LowRes,-10.5,133.5
d3575069162abb57,Australia_LowRes,-10.5,135.75
f088aaf726b02e58,Australia_LowRes,-10.5,138.0
328909e26fdeac9f,Australia_LowRes,-10.5,140.25
0fcdb6e38c5fcd55,Australia_LowRes,-10.5,142.5
326cd40442895fb7,Australia_LowRes,-10.5,144.75
a7237ac2524e7608,Australia_LowRes,-10.5,147.0
16c612eaf36a29f7,Australia_LowRes,-10.5,149.25
c03870e99a203b9e,Australia_LowRes,-10.5,151.5
f435480ca5e2d345,Australia_LowRes,-10.5,153.75
d9b95232112a3e71,Australia_LowRes,-12.75,113.25
cb926270ecdf7018,Australia_LowRes,-12.75,115.5
eadb39384bae69cc,Australia_LowRes,-12.75,117.75
db5eb6e4d86fbcd2,Australia_LowRes,-12.75,120.0
2cb9e18593617977,Australia_LowRes,-12.75,122.25
eb90ee9ed480fe37,Australia_LowRes,-12.75,124.5
70254edf60ce07ec,Australia_LowRes,-12.75,126.75
35071744fc56975c,Australia_LowRes,-12.75,129.0
cdf83b031fec3951,Australia_LowRes,-12.75,131.25
c37d2f45da06e45f,Australia_LowRes,-12.75,133.5
1ef8c66cbb04e9ab,Australia_LowRes,-12.75,135.75
4f85357458ed32e1,Australia_LowRes,-12.75,138.0
56d0080ce48225ae,Australia_LowRes,-12.75,140.25
cfdeada5e685eb41,Australia_LowRes,-12.75,142.5
d1d5b01dd5e2930f,Australia_LowRes,-12.75,144.75
fff8a6c9e7aa3a4d,Australia_LowRes,-12.75,147.0
a138706e69376bc1,Australia_LowRes,-12.75,149.25
550ecafb617288e8,Australia_LowRes,-12.75,151.5
9681fecb398d4d18,Australia_LowRes,-12.75,153.75
413f60d8d155bc3a,Australia_LowRes,-15.0,113.25
609d69248441f40d,Australia_LowRes,-15.0,115.5
c94592b7a3133140,Australia_LowRes,-15.0,117.75
29016852335bead9,Australia_LowRes,-15.0,120.0
5268e964021d2e1a,Australia_LowRes,-15.0,122.25
a69ac1666b96ef37,Australia_LowRes,-15.0,124.5
de3f442b3635cdfb,Australia_LowRes,-15.0,126.75
c89475fc69c8c08b,Australia_LowRes,-15.0,129.0
aa5d3ea3198f27e1,Australia_LowRes,-15.0,131.25
8c1674bb0bd8456c,Australia_LowRes,-15.0,133.5
0ec5aa40b85efe97,Australia_LowRes,-15.0,135.75
357be484e3779b76,Australia_LowRes,-15.0,138.0
