Voltage,Current
8.326672684688674e-16,25.63193047120308
0.0100000000000007,25.646011169934955
0.0200000000000007,25.673131237334847
0.0300000000000007,25.65068902073664
0.0400000000000008,25.618843182763783
0.0500000000000008,25.61040249142853
0.0600000000000008,25.60702828344496
0.0700000000000007,25.59746455242356
0.0800000000000007,25.57812053715724
0.0900000000000007,25.58551044234817
0.1000000000000007,25.60151498881789
0.1100000000000007,25.57933269475276
0.1200000000000007,25.57227726214245
0.1300000000000007,25.56509728616188
0.1400000000000006,25.569749685839984
0.1500000000000007,25.59273115062897
0.1600000000000008,25.587927248072805
0.1700000000000007,25.5838437824298
0.1800000000000007,25.569970790452192
0.1900000000000007,25.516844775106737
0.2000000000000008,25.50009628514137
0.2100000000000008,25.52753942189985
0.2200000000000008,25.5046258710413
0.2300000000000008,25.50341789491925
0.2400000000000007,25.529091186483843
0.2500000000000008,25.522299395240903
0.2600000000000008,25.502155434372582
0.2700000000000008,25.463571341330915
0.2800000000000008,25.4515520984267
0.2900000000000007,25.440254159902263
0.3000000000000008,25.4418117130184
0.3100000000000008,25.46177173825278
0.3200000000000008,25.42036340276355
0.3300000000000009,25.402134287903248
0.3400000000000008,25.41862989079345
0.350000000000001,25.40329516987605
0.3600000000000009,25.400445706543444
0.3700000000000009,25.38172835467663
0.3800000000000009,25.35325988365601
0.3900000000000009,25.32356181435078
0.400000000000001,25.30651496257768
0.410000000000001,25.332068874834707
0.4200000000000009,25.31689953641836
0.430000000000001,25.27504879440545
0.440000000000001,25.25189514518653
0.450000000000001,25.224898385207283
0.4600000000000009,25.225730078857744
0.4700000000000011,25.20673124001734
0.4800000000000011,25.1765160795133
0.490000000000001,25.143493871338595
0.5000000000000009,25.07517545488552
0.510000000000001,25.04708513794207
0.5200000000000011,25.030779201795887
0.530000000000001,24.997136901937903
0.540000000000001,24.961178247311995
0.5500000000000012,24.921777318285844
0.560000000000001,24.903879242140267
0.5700000000000012,24.831146237526514
0.5800000000000011,24.732949944564574
0.5900000000000011,24.68098193183204
0.6000000000000012,24.611823062064456
0.6100000000000012,24.51210137488512
0.6200000000000011,24.40653735390516
0.6300000000000011,24.2470068638016
0.6400000000000012,24.09571890087481
0.6500000000000011,23.93844646891708
0.6600000000000013,23.70714203440864
0.6700000000000013,23.52182068426245
0.6800000000000013,23.21429995645372
0.6900000000000012,22.848553334453698
0.7000000000000013,22.46336280142669
0.7100000000000014,21.879863824686804
0.7200000000000013,21.314979953140423
0.7300000000000014,20.58055481258275
0.7400000000000012,19.64061148376661
0.7500000000000012,18.6493075847362
0.7600000000000012,17.23638936528053
0.7700000000000012,15.668443059852873
0.7800000000000012,13.941474999237215
0.7900000000000013,11.824573579836215
0.8000000000000013,9.678132260136085
0.8100000000000015,7.164099620041688
0.8200000000000015,4.299968968401579
0.8300000000000013,1.368501559952061
0.8400000000000015,-2.5608530157369613
