Voltage,Current
0.010000000000000002, 36.63764525159095
0.019999999999999997, 36.61657547686246
0.030000000000000006, 36.586250880363714
0.040000000000000015, 36.603493093499054
0.05000000000000001, 36.65750997279041
0.060000000000000005, 36.62671765154998
0.07000000000000003, 36.56932144288138
0.07999999999999999, 36.58202424577317
0.09, 36.60404666936583
0.1, 36.62117723152045
0.10999999999999999, 36.633308607152564
0.11999999999999997, 36.655130513281996
0.12999999999999998, 36.68351743937032
0.13999999999999999, 36.67559312468125
0.15000000000000002, 36.63605599768417
0.16, 36.6177968623816
0.17, 36.60029007569027
0.18000000000000005, 36.611795157043034
0.19000000000000003, 36.65672845019833
0.20000000000000007, 36.64278891553258
0.21000000000000002, 36.60919441840618
0.22000000000000008, 36.60756142631185
0.23000000000000004, 36.647477991928014
0.24000000000000005, 36.68456887543795
0.2500000000000001, 36.64992419270004
0.26000000000000006, 36.62420614045489
0.2700000000000001, 36.6457405456109
0.28000000000000014, 36.556409150129696
0.2900000000000001, 36.566487014300215
0.3000000000000001, 36.61638981049874
0.31000000000000016, 36.556366553812694
0.3200000000000001, 36.55141298731771
0.3300000000000001, 36.59900736224954
0.3400000000000002, 36.597747201766715
0.35000000000000014, 36.53729452390319
0.36000000000000015, 36.542436975162744
0.3700000000000002, 36.55240858392408
0.38000000000000017, 36.55518560004925
0.3900000000000002, 36.62652820640066
0.40000000000000024, 36.63169119754768
0.4100000000000002, 36.535571528077455
0.42000000000000026, 36.393318284945124
0.43000000000000027, 36.28103903448149
0.4400000000000002, 36.289917425568675
0.45000000000000023, 36.284805409098055
0.46000000000000024, 36.202422746710006
0.47000000000000036, 36.01450888607302
0.48000000000000037, 35.82522338874916
0.49000000000000027, 35.629572614608435
0.5000000000000002, 35.27897374980318
0.5100000000000002, 34.89644270051087
0.5200000000000002, 34.363058768587244
0.5300000000000002, 33.54826531889976
0.5400000000000004, 32.64155396965038
0.5500000000000003, 31.435317488435995
0.5600000000000003, 29.754782980457314
0.5700000000000003, 27.60794436354328
0.5800000000000003, 24.874402755409566
0.5900000000000003, 21.363867915475787
0.6000000000000004, 16.986824073373754
0.6100000000000003, 11.669320336131598
0.6200000000000003, 5.208202202849563
