Voltage,Current
0.006000000000000005, 39.418609398664486
0.007000000000000006, 39.40184573858329
0.008, 39.38783476087946
0.009000000000000008, 39.37217614501757
0.010000000000000016, 39.35650217060686
0.01100000000000001, 39.31331141342766
0.012000000000000004, 39.2538892443359
0.013000000000000012, 39.20925283046488
0.01400000000000002, 39.14891536196422
0.01500000000000002, 39.11731690643897
0.016000000000000007, 39.117356744163914
0.017000000000000015, 39.11715674610061
0.018000000000000016, 39.11715660298106
0.01900000000000001, 39.11715680816434
0.020000000000000018, 39.11717725780429
0.02100000000000002, 39.11717949090185
0.022000000000000006, 39.10636232596234
0.02300000000000002, 39.080477900588306
0.02400000000000002, 39.06115269134492
0.025000000000000022, 39.036362932353526
0.026000000000000023, 39.015261757669165
0.027000000000000024, 39.015236995441306
0.028000000000000025, 39.01525960549229
0.029000000000000026, 39.01526431534281
0.030000000000000013, 39.015264381048766
0.031000000000000028, 39.01531299274558
0.032000000000000015, 39.015368291616184
0.033, 39.01979063209946
0.03400000000000003, 39.04438063281229
0.03500000000000003, 39.06634206720509
0.036000000000000046, 39.088522159250864
0.03700000000000002, 39.112980788704654
0.03800000000000002, 39.11705257731817
0.03900000000000002, 39.117110188679824
0.040000000000000036, 39.117156982747005
0.041000000000000036, 39.117157040693264
0.04200000000000004, 39.117162209601915
0.043000000000000024, 39.11718452900906
0.04400000000000004, 39.117158317027226
0.04500000000000004, 39.09557719105441
0.04600000000000004, 39.07091215573177
0.04700000000000003, 39.05150842001255
0.04800000000000003, 39.02565791208382
0.04900000000000003, 39.006516208849916
0.05000000000000003, 38.98083245551653
0.051000000000000045, 38.96096384009911
0.05200000000000003, 38.936831390954424
0.05300000000000005, 38.914126657586316
0.054000000000000034, 38.93421790916075
0.055000000000000035, 38.959084866064444
0.056000000000000036, 38.99235279853929
0.05700000000000004, 39.04409213887778
0.05800000000000004, 39.07427349426128
0.05900000000000005, 39.0997899940555
0.06000000000000005, 39.11711465266737
0.06100000000000004, 39.11706131540047
0.062000000000000055, 39.11715054530104
0.06300000000000004, 39.11707215350035
0.06400000000000004, 39.11708647960504
0.06500000000000004, 39.10383553174041
0.06600000000000006, 39.07796819466412
0.06700000000000006, 39.05882336684798
0.06800000000000006, 39.03342539068836
0.06900000000000005, 39.015297298345814
0.07000000000000006, 39.015335205704254
0.07100000000000006, 39.01526582784308
0.07200000000000006, 39.034474926379886
0.07300000000000006, 39.059693771034034
0.07400000000000007, 39.07873391490611
0.07500000000000008, 39.104673061944446
0.07600000000000007, 39.110383894960854
0.07700000000000005, 39.084982912733516
0.07800000000000006, 39.062605500122054
0.07900000000000007, 39.016018385806454
0.08000000000000007, 38.96877516869898
0.08100000000000009, 38.945913686883664
0.08200000000000009, 38.920581612812796
0.08300000000000007, 38.91334611913556
0.08400000000000009, 38.91335574912425
0.08500000000000006, 38.91336397038218
0.08600000000000006, 38.91334369126316
0.08700000000000006, 38.91471253264899
0.08800000000000009, 38.937925078703486
0.08900000000000009, 38.96165921548197
0.0900000000000001, 38.99933769382006
0.0910000000000001, 39.05039353795056
0.09200000000000007, 39.07743325919646
0.0930000000000001, 39.10327278539448
0.09400000000000007, 39.117104910462615
0.0950000000000001, 39.117126851730006
0.0960000000000001, 39.1154425868481
0.0970000000000001, 39.06984268421973
0.0980000000000001, 39.02173237351874
0.0990000000000001, 38.981869466341095
0.10000000000000007, 38.930535912103785
0.10100000000000008, 38.913321987749555
0.10200000000000008, 38.91333611044721
0.1030000000000001, 38.91337215546578
0.10400000000000008, 38.91337208153015
0.10500000000000011, 38.91337232230085
0.10600000000000011, 38.913372071200456
0.10700000000000008, 38.91337218180694
0.10800000000000011, 38.91333340165851
0.10900000000000011, 38.91332460413652
0.11000000000000008, 38.93301498901601
0.11100000000000011, 38.984639914694924
0.11200000000000011, 39.023770683522756
0.11300000000000009, 39.07280173478296
0.11400000000000012, 39.11707951884378
0.11500000000000009, 39.0730886272045
0.11600000000000012, 39.0239773060639
0.11700000000000012, 38.98491179515476
0.11800000000000012, 38.93326438897288
0.11900000000000012, 38.91332488919404
0.12000000000000009, 38.913333138445275
0.12100000000000012, 38.913372158340195
0.1220000000000001, 38.913371928556714
0.12300000000000012, 38.91337230906367
0.1240000000000001, 38.91346059014661
0.1250000000000001, 38.91343519275269
0.1260000000000001, 38.92786583150586
0.1270000000000001, 38.95367460264128
0.1280000000000001, 38.98122218236807
0.12900000000000011, 39.03245393919574
0.13000000000000012, 39.0693013096746
0.13100000000000012, 39.09326100060926
0.13200000000000012, 39.11621042165672
0.13300000000000012, 39.11718522410073
0.13400000000000012, 39.117164403452314
0.13500000000000012, 39.11715693880613
0.13600000000000007, 39.117156871684045
0.13700000000000012, 39.11715679665973
0.13800000000000012, 39.11715679714528
0.13900000000000012, 39.1171568152132
0.14000000000000012, 39.117156934757354
0.14100000000000013, 39.1171568291944
0.14200000000000013, 39.11707292764519
0.14300000000000013, 39.117084746873786
0.14400000000000013, 39.10412392862794
0.14500000000000013, 39.07825091962735
0.14600000000000013, 39.05904174505731
0.14700000000000013, 39.03362563027442
0.14800000000000013, 39.013175269619694
0.14900000000000013, 38.98974570044248
0.15000000000000013, 38.96624550180337
0.1510000000000002, 38.94546946100919
0.15200000000000014, 38.92020380294094
0.15300000000000014, 38.9134710962758
0.15400000000000014, 38.91343199727289
0.15500000000000014, 38.913372136867736
0.15600000000000014, 38.91337192240495
0.15700000000000014, 38.913388982881614
0.1580000000000002, 38.91356656472571
0.15900000000000014, 38.91344653701012
0.16000000000000014, 38.9494147226744
